query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
100,How many patients have treatment duration over 12 weeks and are on Mood Stabilizers?,1.3,"""The result is [DP]44[/DP].""","""The result is 42.26.""","""The result is 45.0.""","""The result is 42.96.""","""The result is 45.0.""","""The result is [DP]991.5787[/DP].""","""The result is [DP]236.4375[/DP].""","""The result is [DP]4.2571[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]5.3574[/DP]."""
101,What therapy types are used alongside Mood Stabilizers?,0.8,"""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']"""
102,What is the average stress level for Male patients diagnosed with Major Depressive Disorder?,1.2,"""The result is [DP]7.38[/DP].""","""The result is 7.93.""","""The result is 9.38.""","""The result is 6.58.""","""The result is 9.38.""","""The result is [DP]0.0063[/DP].""","""The result is [DP]447.0286[/DP].""","""The result is [DP]2.647[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.161[/DP]."""
103,What diagnosis is most common among patients with emotional state Excited?,1.5,"""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder"""
104,What diagnosis is most common among patients with emotional state Neutral?,0.3,"""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder""","""Bipolar Disorder"""
105,What is the distribution of treatment progress among patients with Generalized Anxiety?,1.0,"""5: [DP]30[/DP] 8: [DP]26[/DP] 10: [DP]23[/DP] 6: [DP]21[/DP] 7: [DP]18[/DP] 9: [DP]17[/DP]""","""5: 29.15 8: 26.58 10: 22.97 6: 21.3 7: 17.35 9: 16.99""","""5: 40.0 8: 24.0 10: 22.0 6: 21.0 7: 15.0 9: 13.0""","""5: 23.89 8: 28.19 10: 18.46 6: 24.18 7: 16.38 9: 30.35""","""5: 32.0 8: 19.0 10: 25.0 6: 21.0 7: 20.0 9: 26.0""","""40.5632: [DP]0.3765[/DP] 0.0108: [DP]2.8435[/DP] 223.2629: [DP]499.659[/DP] 0.7648: [DP]0.0022[/DP] 0.5556: [DP]0.0004[/DP] 0.0018: [DP]0.0005[/DP]""","""847.9821: [DP]360.5797[/DP] 458.7345: [DP]nan[/DP] nan: [DP]nan[/DP] 0.0: [DP]941.2342[/DP] 0.0: [DP]998.7975[/DP] nan: [DP]0.0[/DP]""","""1.9336: [DP]5.559[/DP] 4.3607: [DP]114.9785[/DP] 8.9676: [DP]22.6226[/DP] 31.424: [DP]178.1695[/DP] 4.4137: [DP]35.981[/DP] 0.539: [DP]22.1465[/DP]""","""0.0: [DP]0.0[/DP] 999.9914: [DP]0.0002[/DP] 374.6265: [DP]0.0021[/DP] 0.0: [DP]1.9653[/DP] 23.0947: [DP]999.9939[/DP] 36.2253: [DP]980.6964[/DP]""","""746.5866: [DP]278.1476[/DP] nan: [DP]0.0[/DP] nan: [DP]0.0[/DP] nan: [DP]nan[/DP] 702.6266: [DP]0.0[/DP] nan: [DP]0.0[/DP]""","""0.1018: [DP]12.7294[/DP] 8.6533: [DP]0.8313[/DP] 18.2448: [DP]1.2761[/DP] 121.3953: [DP]22.1578[/DP] 260.6785: [DP]5.0798[/DP] 0.4932: [DP]4.0859[/DP]"""
106,How many Male patients have Panic Disorder and are on Benzodiazepines?,1.2,"""The result is [DP]11[/DP].""","""The result is 12.83.""","""The result is 11.0.""","""The result is 14.39.""","""The result is 12.0.""","""The result is [DP]913.0991[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]72.1937[/DP].""","""The result is [DP]3.2371[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]256.0797[/DP]."""
107,How many patients have treatment duration over 12 weeks and are on Antidepressants?,0.9,"""The result is [DP]32[/DP].""","""The result is 34.56.""","""The result is 32.0.""","""The result is 34.53.""","""The result is 30.0.""","""The result is [DP]30.8842[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]56.0439[/DP].""","""The result is [DP]999.9167[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.6265[/DP]."""
108,What is the distribution of treatment progress among patients with Major Depressive Disorder?,0.5,"""10: [DP]25[/DP] 6: [DP]22[/DP] 7: [DP]21[/DP] 5: [DP]20[/DP] 9: [DP]19[/DP] 8: [DP]18[/DP]""","""10: 31.71 6: 21.88 7: 17.87 5: 19.78 9: 14.76 8: 16.17""","""10: 25.0 6: 23.0 7: 22.0 5: 19.0 9: 18.0 8: 18.0""","""10: 28.67 6: 6.46 7: 10.55 5: 8.29 9: 20.97 8: 14.56""","""10: 38.0 6: 0 7: 29.0 5: 22.0 9: 9.0 8: 13.0""","""998.1585: [DP]0.1642[/DP] 0.0: [DP]0.1786[/DP] 999.9982: [DP]983.5758[/DP] 0.0159: [DP]1.5246[/DP] 959.0707: [DP]973.9167[/DP] 0.1651: [DP]998.5503[/DP]""","""0.0: [DP]785.1018[/DP] nan: [DP]nan[/DP] nan: [DP]nan[/DP] 0.0: [DP]nan[/DP] 866.945: [DP]nan[/DP] 0.0: [DP]0.0[/DP]""","""21.3879: [DP]12.1237[/DP] 0.3079: [DP]24.7709[/DP] 23.7275: [DP]23.0978[/DP] 0.5635: [DP]352.9103[/DP] 37.05: [DP]14.7967[/DP] 12.8557: [DP]6.5061[/DP]""","""0.0: [DP]0.0[/DP] 973.2812: [DP]999.7167[/DP] 0.0: [DP]0.0081[/DP] 999.9801: [DP]999.9998[/DP] 994.498: [DP]0.0[/DP] 0.3482: [DP]0.0[/DP]""","""nan: [DP]nan[/DP] nan: [DP]nan[/DP] nan: [DP]nan[/DP] nan: [DP]nan[/DP] nan: [DP]nan[/DP] 359.2962: [DP]598.749[/DP]""","""73.7811: [DP]165.2039[/DP] 11.4266: [DP]221.6163[/DP] 1.5955: [DP]0.6102[/DP] 32.4255: [DP]33.8581[/DP] 8.09: [DP]10.5506[/DP] 0.4656: [DP]423.0242[/DP]"""
109,How many patients have treatment duration over 12 weeks and are on Antipsychotics?,1.3,"""The result is [DP]38[/DP].""","""The result is 37.97.""","""The result is 37.0.""","""The result is 36.39.""","""The result is 33.0.""","""The result is [DP]999.9986[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]473.0507[/DP].""","""The result is [DP]0.0069[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.4659[/DP]."""
110,What is the average stress level for Male patients diagnosed with Bipolar Disorder?,0.6,"""The result is [DP]7.67[/DP].""","""The result is 7.51.""","""The result is 7.67.""","""The result is 26.76.""","""The result is 0.""","""The result is [DP]595.5995[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]14.6513[/DP].""","""The result is [DP]999.9845[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1.638[/DP]."""
111,What is the average stress level for Female patients diagnosed with Major Depressive Disorder?,1.3,"""The result is [DP]7.63[/DP].""","""The result is 10.18.""","""The result is 12.63.""","""The result is 6.59.""","""The result is 6.63.""","""The result is [DP]57.4266[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]19.0948[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]204.9969[/DP]."""
112,What is the average stress level for Male patients diagnosed with Generalized Anxiety?,1.1,"""The result is [DP]7.44[/DP].""","""The result is 5.33.""","""The result is 3.44.""","""The result is 8.18.""","""The result is 9.44.""","""The result is [DP]283.1451[/DP].""","""The result is [DP]795.7349[/DP].""","""The result is [DP]0.9919[/DP].""","""The result is [DP]0.0158[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]172.6191[/DP]."""
113,How many Male patients have Bipolar Disorder and are on Antipsychotics?,0.1,"""The result is [DP]16[/DP].""","""The result is 23.46.""","""The result is 16.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]475.4069[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]87.0307[/DP].""","""The result is [DP]999.9796[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1.2348[/DP]."""
114,What is the average stress level for Female patients diagnosed with Bipolar Disorder?,0.6,"""The result is [DP]7.5[/DP].""","""The result is 8.11.""","""The result is 7.5.""","""The result is 5.21.""","""The result is 0.""","""The result is [DP]934.5348[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]18.6404[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]775.5991[/DP].""","""The result is [DP]49.7333[/DP]."""
115,What is the average stress level for Female patients diagnosed with Generalized Anxiety?,0.9,"""The result is [DP]7.51[/DP].""","""The result is 9.06.""","""The result is 9.51.""","""The result is 13.2.""","""The result is 14.51.""","""The result is [DP]6.6815[/DP].""","""The result is [DP]985.4082[/DP].""","""The result is [DP]1.5851[/DP].""","""The result is [DP]887.8924[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.2266[/DP]."""
116,What is the average sleep quality of patients on Anxiolytics with Major Depressive Disorder?,0.1,"""The result is [DP]6.45[/DP].""","""The result is 8.3.""","""The result is 6.45.""","""The result is 0.""","""The result is 68.45.""","""The result is [DP]62.6275[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.9518[/DP].""","""The result is [DP]0.0006[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1.2995[/DP]."""
117,How many patients with emotional state Anxious are on Benzodiazepines?,1.3,"""The result is [DP]16[/DP].""","""The result is 16.76.""","""The result is 17.0.""","""The result is 15.79.""","""The result is 18.0.""","""The result is [DP]1.0463[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]59.6073[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.3814[/DP]."""
118,How many patients with emotional state Depressed are on Mood Stabilizers?,2.0,"""The result is [DP]13[/DP].""","""The result is 13.31.""","""The result is 20.0.""","""The result is 14.78.""","""The result is 14.0.""","""The result is [DP]2.2015[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]5.1844[/DP].""","""The result is [DP]0.0055[/DP].""","""The result is [DP]988.587[/DP].""","""The result is [DP]131.3969[/DP]."""
119,What therapy types are used alongside Antipsychotics?,1.7,"""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']""","""['Interpersonal Therapy' 'Dialectical Behavioral Therapy'\n 'Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy']"""
120,How many patients with emotional state Stressed are on SSRIs?,1.7,"""The result is [DP]20[/DP].""","""The result is 19.78.""","""The result is 28.0.""","""The result is 17.2.""","""The result is 23.0.""","""The result is [DP]0.0846[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]89.4012[/DP].""","""The result is [DP]993.5212[/DP].""","""The result is [DP]245.1522[/DP].""","""The result is [DP]2.4943[/DP]."""
121,How many Male patients have Generalized Anxiety and are on SSRIs?,0.6,"""The result is [DP]13[/DP].""","""The result is 19.06.""","""The result is 13.0.""","""The result is 20.66.""","""The result is 4.0.""","""The result is [DP]43.8139[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]27.164[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.3507[/DP]."""
122,How many Male patients have Major Depressive Disorder and are on Mood Stabilizers?,1.9,"""The result is [DP]7[/DP].""","""The result is 6.95.""","""The result is 0.""","""The result is 8.05.""","""The result is 7.0.""","""The result is [DP]999.7664[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]83.5335[/DP].""","""The result is [DP]125.8428[/DP].""","""The result is [DP]795.2245[/DP].""","""The result is [DP]1.6954[/DP]."""
123,What is the average sleep quality of patients on Mood Stabilizers with Panic Disorder?,1.3,"""The result is [DP]7.0[/DP].""","""The result is 5.98.""","""The result is 11.0.""","""The result is 7.74.""","""The result is 1.0.""","""The result is [DP]0.0001[/DP].""","""The result is [DP]302.4892[/DP].""","""The result is [DP]4.6953[/DP].""","""The result is [DP]983.4108[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]58.6382[/DP]."""
124,What is the average sleep quality of patients on Antidepressants with Generalized Anxiety?,1.4,"""The result is [DP]6.84[/DP].""","""The result is 6.52.""","""The result is 6.84.""","""The result is 2.6.""","""The result is 8.84.""","""The result is [DP]0.6311[/DP].""","""The result is [DP]717.3358[/DP].""","""The result is [DP]12.1374[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]267.2802[/DP]."""
125,How many Male patients have Bipolar Disorder and are on Benzodiazepines?,1.0,"""The result is [DP]9[/DP].""","""The result is 9.34.""","""The result is 9.0.""","""The result is 9.86.""","""The result is 10.0.""","""The result is [DP]999.7301[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.6112[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]9.2277[/DP]."""
126,What is the average sleep quality of patients on SSRIs with Bipolar Disorder?,0.1,"""The result is [DP]5.94[/DP].""","""The result is 17.75.""","""The result is 5.94.""","""The result is 8.76.""","""The result is 7.94.""","""The result is [DP]0.4581[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]11.7642[/DP].""","""The result is [DP]999.9975[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.643[/DP]."""
127,How many patients with emotional state Neutral are on SSRIs?,2.0,"""The result is [DP]14[/DP].""","""The result is 13.61.""","""The result is 1.0.""","""The result is 12.43.""","""The result is 18.0.""","""The result is [DP]0.0003[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]25.5618[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]37.0641[/DP]."""
128,How many patients have treatment duration over 12 weeks and are on Benzodiazepines?,0.6,"""The result is [DP]39[/DP].""","""The result is 35.99.""","""The result is 40.0.""","""The result is 36.34.""","""The result is 39.0.""","""The result is [DP]0.0253[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1.4731[/DP].""","""The result is [DP]0.1189[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.5619[/DP]."""
129,How many patients with emotional state Anxious are on Antipsychotics?,1.1,"""The result is [DP]21[/DP].""","""The result is 18.58.""","""The result is 19.0.""","""The result is 24.98.""","""The result is 20.0.""","""The result is [DP]64.6503[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]36.1378[/DP].""","""The result is [DP]999.9308[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.5615[/DP]."""
130,What therapy types are used alongside Anxiolytics?,0.9,"""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']""","""['Interpersonal Therapy' 'Mindfulness-Based Therapy'\n 'Cognitive Behavioral Therapy' 'Dialectical Behavioral Therapy']"""
131,How many patients with emotional state Stressed are on Antipsychotics?,0.1,"""The result is [DP]13[/DP].""","""The result is 3.54.""","""The result is 13.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]999.9329[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]19.1846[/DP].""","""The result is [DP]993.169[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]393.096[/DP]."""
132,How effective is Cognitive Behavioral Therapy in treating Bipolar Disorder?,1.0,"""Deteriorated: [DP]0.46[/DP] Improved: [DP]0.29[/DP] No Change: [DP]0.25[/DP]""","""Deteriorated: 0.3 Improved: 0.47 No Change: 3.47""","""Deteriorated: 4.46 Improved: 1.29 No Change: 0""","""Deteriorated: 2.73 Improved: 11.42 No Change: 0""","""Deteriorated: 13.46 Improved: 4.29 No Change: 0""","""Deteriorated: [DP]0.0[/DP] Improved: [DP]999.7372[/DP] No Change: [DP]0.0142[/DP]""","""Deteriorated: [DP]932.778[/DP] Improved: [DP]938.4117[/DP] No Change: [DP]nan[/DP]""","""Deteriorated: [DP]5.5903[/DP] Improved: [DP]1.0463[/DP] No Change: [DP]0.0407[/DP]""","""Deteriorated: [DP]8.7014[/DP] Improved: [DP]69.6104[/DP] No Change: [DP]0.0[/DP]""","""Deteriorated: [DP]nan[/DP] Improved: [DP]716.5092[/DP] No Change: [DP]0.0[/DP]""","""Deteriorated: [DP]0.6298[/DP] Improved: [DP]7.8963[/DP] No Change: [DP]0.1227[/DP]"""
133,How many patients with emotional state Excited are on Mood Stabilizers?,1.8,"""The result is [DP]11[/DP].""","""The result is 11.56.""","""The result is 12.0.""","""The result is 7.19.""","""The result is 10.0.""","""The result is [DP]300.8263[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.2912[/DP].""","""The result is [DP]0.0171[/DP].""","""The result is [DP]520.3212[/DP].""","""The result is [DP]122.0967[/DP]."""
134,How effective is Mindfulness-Based Therapy in treating Generalized Anxiety?,2.0,"""Improved: [DP]0.43[/DP] Deteriorated: [DP]0.38[/DP] No Change: [DP]0.19[/DP]""","""Improved: 0.55 Deteriorated: 0.03 No Change: 0.15""","""Improved: 6.43 Deteriorated: 0 No Change: 0""","""Improved: 3.77 Deteriorated: 2.48 No Change: 0""","""Improved: 0 Deteriorated: 0 No Change: 0.19""","""Improved: [DP]7.0132[/DP] Deteriorated: [DP]0.1436[/DP] No Change: [DP]0.0086[/DP]""","""Improved: [DP]0.0[/DP] Deteriorated: [DP]nan[/DP] No Change: [DP]nan[/DP]""","""Improved: [DP]0.5117[/DP] Deteriorated: [DP]1.2626[/DP] No Change: [DP]0.2612[/DP]""","""Improved: [DP]932.4427[/DP] Deteriorated: [DP]0.0[/DP] No Change: [DP]2.1558[/DP]""","""Improved: [DP]522.1592[/DP] Deteriorated: [DP]nan[/DP] No Change: [DP]634.7162[/DP]""","""Improved: [DP]19.7286[/DP] Deteriorated: [DP]0.0074[/DP] No Change: [DP]0.086[/DP]"""
135,How many Male patients have Major Depressive Disorder and are on Antidepressants?,1.3,"""The result is [DP]10[/DP].""","""The result is 8.18.""","""The result is 3.0.""","""The result is 10.45.""","""The result is 10.0.""","""The result is [DP]540.1538[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]7.9318[/DP].""","""The result is [DP]999.0137[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]7.6464[/DP]."""
136,How effective is Dialectical Behavioral Therapy in treating Major Depressive Disorder?,1.3,"""Deteriorated: [DP]0.43[/DP] No Change: [DP]0.33[/DP] Improved: [DP]0.23[/DP]""","""Deteriorated: 0.45 No Change: 1.56 Improved: 0""","""Deteriorated: 0.43 No Change: 0 Improved: 0""","""Deteriorated: 1.41 No Change: 2.7 Improved: 6.13""","""Deteriorated: 0.43 No Change: 0 Improved: 0""","""Deteriorated: [DP]777.5629[/DP] No Change: [DP]999.6063[/DP] Improved: [DP]216.0403[/DP]""","""Deteriorated: [DP]0.0[/DP] No Change: [DP]nan[/DP] Improved: [DP]0.0[/DP]""","""Deteriorated: [DP]0.776[/DP] No Change: [DP]2.7755[/DP] Improved: [DP]0.4249[/DP]""","""Deteriorated: [DP]999.9695[/DP] No Change: [DP]0.0027[/DP] Improved: [DP]999.9095[/DP]""","""Deteriorated: [DP]nan[/DP] No Change: [DP]nan[/DP] Improved: [DP]nan[/DP]""","""Deteriorated: [DP]0.057[/DP] No Change: [DP]2.1582[/DP] Improved: [DP]0.0614[/DP]"""
137,What therapy types are used alongside Antidepressants?,0.9,"""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Mindfulness-Based Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']"""
138,How many patients with emotional state Happy are on Anxiolytics?,0.6,"""The result is [DP]10[/DP].""","""The result is 8.51.""","""The result is 6.0.""","""The result is 25.71.""","""The result is 2.0.""","""The result is [DP]0.2526[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]297.6749[/DP].""","""The result is [DP]7.7772[/DP].""","""The result is [DP]939.4929[/DP].""","""The result is [DP]273.2813[/DP]."""
139,How many patients with emotional state Excited are on Antidepressants?,2.0,"""The result is [DP]16[/DP].""","""The result is 15.51.""","""The result is 16.0.""","""The result is 16.39.""","""The result is 18.0.""","""The result is [DP]0.0001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]33.3719[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.4197[/DP]."""
140,What diagnosis is most common among patients with emotional state Anxious?,0.3,"""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety""","""Generalized Anxiety"""
141,How effective is Cognitive Behavioral Therapy in treating Major Depressive Disorder?,1.1,"""Improved: [DP]0.37[/DP] Deteriorated: [DP]0.37[/DP] No Change: [DP]0.26[/DP]""","""Improved: 0.29 Deteriorated: 0.69 No Change: 0.56""","""Improved: 4.37 Deteriorated: 0.37 No Change: 5.26""","""Improved: 0 Deteriorated: 0 No Change: 0""","""Improved: 5.37 Deteriorated: 7.37 No Change: 1.26""","""Improved: [DP]0.0[/DP] Deteriorated: [DP]923.4145[/DP] No Change: [DP]244.5793[/DP]""","""Improved: [DP]0.0[/DP] Deteriorated: [DP]0.0[/DP] No Change: [DP]nan[/DP]""","""Improved: [DP]0.8422[/DP] Deteriorated: [DP]0.2413[/DP] No Change: [DP]8.2081[/DP]""","""Improved: [DP]0.0001[/DP] Deteriorated: [DP]0.0[/DP] No Change: [DP]0.0002[/DP]""","""Improved: [DP]906.047[/DP] Deteriorated: [DP]nan[/DP] No Change: [DP]792.4122[/DP]""","""Improved: [DP]0.0141[/DP] Deteriorated: [DP]1.7797[/DP] No Change: [DP]0.0205[/DP]"""
142,How many Female patients have Bipolar Disorder and are on Antidepressants?,0.6,"""The result is [DP]11[/DP].""","""The result is 11.15.""","""The result is 11.0.""","""The result is 28.14.""","""The result is 0.""","""The result is [DP]0.0002[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]39.6907[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]9.6074[/DP]."""
