query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
168,What is the average cost for Hip Knee procedures?,1.2,"""The result is [DP]12501.07[/DP].""","""The result is 12500.31.""","""The result is 12500.07.""","""The result is 12506.12.""","""The result is 12502.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]999.9744[/DP].""","""The result is [DP]986.954[/DP].""","""The result is [DP]999.9991[/DP]."""
169,How many hospitals are there in CO?,0.6,"""The result is [DP]82[/DP].""","""The result is 80.51.""","""The result is 82.0.""","""The result is 90.92.""","""The result is 77.0.""","""The result is [DP]993.0584[/DP].""","""The result is [DP]878.8396[/DP].""","""The result is [DP]193.2058[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]54.8609[/DP]."""
170,How many hospitals are there in NM?,1.9,"""The result is [DP]41[/DP].""","""The result is 41.29.""","""The result is 29.0.""","""The result is 44.54.""","""The result is 42.0.""","""The result is [DP]0.0024[/DP].""","""The result is [DP]561.9975[/DP].""","""The result is [DP]13.5074[/DP].""","""The result is [DP]999.9989[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]4.4568[/DP]."""
171,How many hospitals have a value of Unknown for Heart Failure?,0.9,"""The result is [DP]1300[/DP].""","""The result is 1298.9.""","""The result is 1300.0.""","""The result is 1313.24.""","""The result is 1292.0.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]279.0292[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
172,How many hospitals are there in IN?,1.8,"""The result is [DP]120[/DP].""","""The result is 118.18.""","""The result is 122.0.""","""The result is 123.09.""","""The result is 128.0.""","""The result is [DP]8.1784[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]191.5506[/DP].""","""The result is [DP]5.8806[/DP].""","""The result is [DP]904.8014[/DP].""","""The result is [DP]28.5283[/DP]."""
173,How many hospitals are there in KS?,0.7,"""The result is [DP]136[/DP].""","""The result is 134.53.""","""The result is 136.0.""","""The result is 149.39.""","""The result is 140.0.""","""The result is [DP]693.3074[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]42.8742[/DP].""","""The result is [DP]999.9754[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]18.1496[/DP]."""
174,How many hospitals are there in AS?,1.5,"""The result is [DP]1[/DP].""","""The result is 0.36.""","""The result is 0.""","""The result is 3.5.""","""The result is 3.0.""","""The result is [DP]998.4372[/DP].""","""The result is [DP]795.6632[/DP].""","""The result is [DP]5.9378[/DP].""","""The result is [DP]999.8762[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]8.8686[/DP]."""
175,What is the average cost for Pneumonia procedures?,2.0,"""The result is [DP]14625.66[/DP].""","""The result is 14625.22.""","""The result is 14619.66.""","""The result is 14625.77.""","""The result is 14625.66.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9973[/DP].""","""The result is [DP]999.1793[/DP].""","""The result is [DP]803.1372[/DP].""","""The result is [DP]999.9999[/DP]."""
176,How many hospitals have a Experience rating of Same?,0.5,"""The result is [DP]1156[/DP].""","""The result is 1151.14.""","""The result is 1155.0.""","""The result is 1128.5.""","""The result is 1146.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]943.902[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]443.922[/DP].""","""The result is [DP]999.9562[/DP]."""
177,Which state has the highest average cost for Heart Attack?,0.9,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
178,How many hospitals are there in NE?,1.7,"""The result is [DP]89[/DP].""","""The result is 89.49.""","""The result is 86.0.""","""The result is 90.18.""","""The result is 84.0.""","""The result is [DP]7.4865[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]22.5446[/DP].""","""The result is [DP]0.0057[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]615.8291[/DP]."""
179,How many hospitals have a Timeliness rating of Below?,1.5,"""The result is [DP]1056[/DP].""","""The result is 1056.44.""","""The result is 1057.0.""","""The result is 1050.46.""","""The result is 1054.0.""","""The result is [DP]999.976[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9861[/DP]."""
180,How many hospitals are there in VT?,0.4,"""The result is [DP]14[/DP].""","""The result is 18.6.""","""The result is 14.0.""","""The result is 21.79.""","""The result is 3.0.""","""The result is [DP]0.0019[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]75.4328[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1.546[/DP]."""
181,How many hospitals have a Timeliness rating of Same?,1.5,"""The result is [DP]1428[/DP].""","""The result is 1428.1.""","""The result is 1429.0.""","""The result is 1427.35.""","""The result is 1428.0.""","""The result is [DP]999.9943[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]981.2312[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9851[/DP]."""
182,How many hospitals are there in SD?,1.9,"""The result is [DP]57[/DP].""","""The result is 58.32.""","""The result is 57.0.""","""The result is 56.21.""","""The result is 55.0.""","""The result is [DP]0.0005[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]30.1338[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]910.3394[/DP].""","""The result is [DP]513.0242[/DP]."""
183,How many hospitals are there in DE?,1.7,"""The result is [DP]7[/DP].""","""The result is 6.14.""","""The result is 7.0.""","""The result is 11.77.""","""The result is 8.0.""","""The result is [DP]998.08[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]8.1317[/DP].""","""The result is [DP]999.9697[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]204.6355[/DP]."""
184,How many hospitals have a Mortality rating of Below?,0.8,"""The result is [DP]345[/DP].""","""The result is 345.16.""","""The result is 351.0.""","""The result is 342.49.""","""The result is 342.0.""","""The result is [DP]286.2747[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]85.3805[/DP].""","""The result is [DP]987.2408[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]626.9796[/DP]."""
185,How many hospitals are there in OH?,0.4,"""The result is [DP]165[/DP].""","""The result is 162.46.""","""The result is 164.0.""","""The result is 154.5.""","""The result is 185.0.""","""The result is [DP]3.0412[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]144.8709[/DP].""","""The result is [DP]999.996[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]15.033[/DP]."""
186,How many hospitals are there in AZ?,1.1,"""The result is [DP]77[/DP].""","""The result is 76.33.""","""The result is 81.0.""","""The result is 82.92.""","""The result is 75.0.""","""The result is [DP]852.7786[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]386.9834[/DP].""","""The result is [DP]714.9227[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]674.9473[/DP]."""
187,Which state has the highest average cost for Heart Failure?,0.5,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
188,How many hospitals have a quality of Better for Heart Attack?,1.2,"""The result is [DP]45[/DP].""","""The result is 45.02.""","""The result is 44.0.""","""The result is 49.79.""","""The result is 45.0.""","""The result is [DP]999.1149[/DP].""","""The result is [DP]99.7929[/DP].""","""The result is [DP]12.5619[/DP].""","""The result is [DP]998.0342[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]10.2594[/DP]."""
189,Which state has the highest average cost for Heart Failure?,1.2,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
190,How many hospitals have a Timeliness rating of None?,0.6,"""1013""","""1013""","""1013""","""1013""","""1013""","""1000.0""","""nan""","""999.9984""","""999.9978""","""nan""","""999.9999"""
191,What is the average cost for Heart Failure procedures?,1.4,"""The result is [DP]12149.03[/DP].""","""The result is 12149.43.""","""The result is 12149.03.""","""The result is 12143.21.""","""The result is 12147.03.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]763.5608[/DP].""","""The result is [DP]999.9937[/DP].""","""The result is [DP]999.7568[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9686[/DP]."""
192,Which state has the highest average cost for Heart Failure?,1.3,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
193,How many hospitals have a Experience rating of Same?,0.8,"""The result is [DP]1156[/DP].""","""The result is 1156.15.""","""The result is 1157.0.""","""The result is 1156.68.""","""The result is 1156.0.""","""The result is [DP]999.9986[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9969[/DP].""","""The result is [DP]997.051[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9991[/DP]."""
194,What is the average cost for Hip Knee procedures?,1.1,"""The result is [DP]12501.07[/DP].""","""The result is 12503.04.""","""The result is 12501.07.""","""The result is 12495.91.""","""The result is 12500.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]549.1515[/DP].""","""The result is [DP]999.9977[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP]."""
195,Which state has the highest average cost for Pneumonia?,0.7,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
196,How many hospitals have a Imaging rating of Same?,0.9,"""The result is [DP]2111[/DP].""","""The result is 2109.82.""","""The result is 2114.0.""","""The result is 2124.16.""","""The result is 2116.0.""","""The result is [DP]992.128[/DP].""","""The result is [DP]735.0975[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]953.1277[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9954[/DP]."""
197,How many hospitals have a Effectiveness rating of Above?,1.2,"""The result is [DP]153[/DP].""","""The result is 152.14.""","""The result is 153.0.""","""The result is 157.78.""","""The result is 157.0.""","""The result is [DP]0.4557[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]460.0264[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]680.4668[/DP]."""
198,How many hospitals have a Experience rating of Above?,0.9,"""The result is [DP]1178[/DP].""","""The result is 1174.49.""","""The result is 1177.0.""","""The result is 1179.71.""","""The result is 1190.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9978[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9943[/DP]."""
199,How many hospitals have a value of Lower for Heart Attack?,1.1,"""192""","""192""","""192""","""192""","""192""","""782.282""","""0.0""","""338.8178""","""999.9999""","""nan""","""221.9862"""
200,How many hospitals have a Safety rating of None?,1.7,"""2142""","""2142""","""2142""","""2142""","""2142""","""1000.0""","""nan""","""999.9999""","""1000.0""","""0.0""","""999.9948"""
201,How many hospitals are there in WY?,0.9,"""The result is [DP]28[/DP].""","""The result is 29.34.""","""The result is 31.0.""","""The result is 31.6.""","""The result is 28.0.""","""The result is [DP]999.7494[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]83.1806[/DP].""","""The result is [DP]70.6228[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]30.3056[/DP]."""
202,How many hospitals have a quality of Average for Heart Failure?,1.2,"""The result is [DP]3141[/DP].""","""The result is 3140.72.""","""The result is 3131.0.""","""The result is 3142.96.""","""The result is 3139.0.""","""The result is [DP]960.3835[/DP].""","""The result is [DP]794.6949[/DP].""","""The result is [DP]999.9978[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]756.4384[/DP].""","""The result is [DP]999.9999[/DP]."""
203,How many hospitals have a quality of Unknown for Heart Attack?,1.8,"""The result is [DP]2506[/DP].""","""The result is 2504.11.""","""The result is 2506.0.""","""The result is 2503.28.""","""The result is 2505.0.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]19.9931[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
204,How many hospitals have a quality of Unknown for Heart Attack?,1.6,"""The result is [DP]2506[/DP].""","""The result is 2506.8.""","""The result is 2501.0.""","""The result is 2510.82.""","""The result is 2504.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]7.9401[/DP].""","""The result is [DP]849.7268[/DP].""","""The result is [DP]999.9989[/DP]."""
205,How many hospitals are there in UT?,0.4,"""The result is [DP]46[/DP].""","""The result is 45.14.""","""The result is 46.0.""","""The result is 42.85.""","""The result is 44.0.""","""The result is [DP]999.0147[/DP].""","""The result is [DP]587.5072[/DP].""","""The result is [DP]122.486[/DP].""","""The result is [DP]14.6459[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]3.6183[/DP]."""
206,How many hospitals have a value of Lower for Pneumonia?,1.3,"""The result is [DP]868[/DP].""","""The result is 866.81.""","""The result is 869.0.""","""The result is 866.07.""","""The result is 868.0.""","""The result is [DP]595.2133[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]832.2828[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]278.1482[/DP]."""
207,How many hospitals have a value of Unknown for Hip Knee?,1.2,"""The result is [DP]2045[/DP].""","""The result is 2042.69.""","""The result is 2045.0.""","""The result is 2047.56.""","""The result is 2043.0.""","""The result is [DP]999.9993[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9985[/DP]."""
208,How many hospitals have a Mortality rating of None?,0.9,"""1375""","""1375""","""1375""","""1375""","""1375""","""994.4177""","""0.0""","""999.9984""","""20.2889""","""0.0""","""999.9975"""
209,What is the average cost for Heart Attack procedures?,0.3,"""The result is [DP]11360.98[/DP].""","""The result is 11353.35.""","""The result is 11360.98.""","""The result is 11371.47.""","""The result is 11380.98.""","""The result is [DP]999.9945[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9892[/DP]."""
210,How many hospitals have a Safety rating of Below?,0.2,"""901""","""901""","""901""","""901""","""901""","""27.3652""","""0.0""","""985.1826""","""1000.0""","""nan""","""340.0465"""
211,How many hospitals have a Timeliness rating of None?,0.5,"""1013""","""1013""","""1013""","""1013""","""1013""","""999.9971""","""761.2124""","""999.9999""","""999.9742""","""0.0""","""999.9999"""
212,How many hospitals are there in SC?,1.2,"""The result is [DP]60[/DP].""","""The result is 59.26.""","""The result is 62.0.""","""The result is 59.5.""","""The result is 66.0.""","""The result is [DP]0.0001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]53.8919[/DP].""","""The result is [DP]999.998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]3.845[/DP]."""
213,Which state has the highest average cost for Pneumonia?,1.2,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
214,How many hospitals have a value of Average for Pneumonia?,1.4,"""2338""","""2338""","""2338""","""2338""","""2338""","""1000.0""","""0.0""","""999.9999""","""999.9968""","""nan""","""999.9589"""
215,How many hospitals have a Mortality rating of Same?,2.0,"""The result is [DP]2576[/DP].""","""The result is 2575.85.""","""The result is 2575.0.""","""The result is 2577.79.""","""The result is 2581.0.""","""The result is [DP]987.2155[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
216,Which state has the highest average cost for Heart Failure?,0.8,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
217,Which state has the highest average cost for Hip Knee?,1.2,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
218,Which state has the highest average cost for Pneumonia?,1.3,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
219,Which state has the highest average cost for Hip Knee?,1.3,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
220,Which state has the highest average cost for Heart Attack?,0.9,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
221,How many hospitals have a Experience rating of Same?,0.5,"""The result is [DP]1156[/DP].""","""The result is 1157.35.""","""The result is 1156.0.""","""The result is 1137.48.""","""The result is 1139.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9965[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP]."""
222,Which state has the highest average cost for Hip Knee?,1.0,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
223,How many hospitals are there in WA?,1.8,"""The result is [DP]91[/DP].""","""The result is 90.39.""","""The result is 85.0.""","""The result is 96.41.""","""The result is 93.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]4.1495[/DP].""","""The result is [DP]0.0627[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]470.7875[/DP]."""
224,What is the average cost for Heart Attack procedures?,1.9,"""The result is [DP]11360.98[/DP].""","""The result is 11361.34.""","""The result is 11370.98.""","""The result is 11360.0.""","""The result is 11362.98.""","""The result is [DP]999.9986[/DP].""","""The result is [DP]917.1306[/DP].""","""The result is [DP]999.9979[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
225,What is the average cost for Hip Knee procedures?,1.4,"""The result is [DP]12501.07[/DP].""","""The result is 12500.93.""","""The result is 12503.07.""","""The result is 12498.67.""","""The result is 12498.07.""","""The result is [DP]56.6635[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9991[/DP].""","""The result is [DP]971.8923[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP]."""
226,What is the average cost for Heart Failure procedures?,0.2,"""The result is [DP]12149.03[/DP].""","""The result is 12151.84.""","""The result is 12149.03.""","""The result is 12134.4.""","""The result is 12168.03.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]936.943[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9676[/DP]."""
227,What is the average cost for Hip Knee procedures?,1.3,"""The result is [DP]12501.07[/DP].""","""The result is 12500.37.""","""The result is 12504.07.""","""The result is 12503.34.""","""The result is 12498.07.""","""The result is [DP]667.7681[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9983[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
228,How many hospitals have a Experience rating of None?,0.1,"""1340""","""1340""","""1340""","""1340""","""1340""","""1000.0""","""896.7077""","""999.9974""","""534.2799""","""nan""","""999.9997"""
229,How many hospitals have a value of Unknown for Pneumonia?,1.5,"""The result is [DP]759[/DP].""","""The result is 758.48.""","""The result is 750.0.""","""The result is 758.51.""","""The result is 759.0.""","""The result is [DP]266.4664[/DP].""","""The result is [DP]829.4349[/DP].""","""The result is [DP]853.1947[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]394.6597[/DP].""","""The result is [DP]928.2628[/DP]."""
230,How many hospitals have a value of Average for Heart Attack?,1.4,"""1875""","""1875""","""1875""","""1875""","""1875""","""999.5204""","""nan""","""999.999""","""999.7767""","""0.0""","""999.9601"""
231,How many hospitals are there in WI?,0.6,"""The result is [DP]121[/DP].""","""The result is 120.05.""","""The result is 122.0.""","""The result is 113.57.""","""The result is 112.0.""","""The result is [DP]4.1919[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]62.9849[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]2.644[/DP]."""
232,What is the average cost for Pneumonia procedures?,0.8,"""The result is [DP]14625.66[/DP].""","""The result is 14626.58.""","""The result is 14625.66.""","""The result is 14621.82.""","""The result is 14626.66.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9908[/DP].""","""The result is [DP]999.9983[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9841[/DP]."""
233,How many hospitals have a quality of Unknown for Pneumonia?,1.7,"""The result is [DP]759[/DP].""","""The result is 759.12.""","""The result is 761.0.""","""The result is 763.01.""","""The result is 760.0.""","""The result is [DP]3.3155[/DP].""","""The result is [DP]468.4594[/DP].""","""The result is [DP]844.3915[/DP].""","""The result is [DP]114.8061[/DP].""","""The result is [DP]616.6585[/DP].""","""The result is [DP]357.0934[/DP]."""
234,How many hospitals have a quality of Unknown for Heart Attack?,0.7,"""The result is [DP]2506[/DP].""","""The result is 2508.45.""","""The result is 2506.0.""","""The result is 2506.44.""","""The result is 2510.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]912.196[/DP].""","""The result is [DP]999.9985[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]902.905[/DP].""","""The result is [DP]999.9998[/DP]."""
235,Which state has the highest average cost for Hip Knee?,1.6,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
236,Which state has the highest average cost for Pneumonia?,1.6,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
237,Which state has the highest average cost for Pneumonia?,0.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
238,How many hospitals have a Effectiveness rating of None?,1.4,"""938""","""938""","""938""","""938""","""938""","""0.7122""","""nan""","""986.8184""","""0.0001""","""nan""","""688.4628"""
239,How many hospitals have a value of Unknown for Pneumonia?,0.6,"""The result is [DP]759[/DP].""","""The result is 759.31.""","""The result is 754.0.""","""The result is 756.13.""","""The result is 768.0.""","""The result is [DP]44.2312[/DP].""","""The result is [DP]665.6273[/DP].""","""The result is [DP]914.1211[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]986.7866[/DP]."""
240,What is the average cost for Pneumonia procedures?,0.8,"""The result is [DP]14625.66[/DP].""","""The result is 14626.48.""","""The result is 14626.66.""","""The result is 14628.08.""","""The result is 14633.66.""","""The result is [DP]999.9965[/DP].""","""The result is [DP]818.9523[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9562[/DP]."""
241,Which state has the highest average cost for Heart Failure?,1.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
242,How many hospitals have a quality of Better for Pneumonia?,2.0,"""The result is [DP]219[/DP].""","""The result is 220.9.""","""The result is 219.0.""","""The result is 216.44.""","""The result is 216.0.""","""The result is [DP]797.1032[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]48.5396[/DP].""","""The result is [DP]10.0723[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]551.9721[/DP]."""
243,How many hospitals have a Safety rating of Above?,1.6,"""The result is [DP]1185[/DP].""","""The result is 1184.24.""","""The result is 1185.0.""","""The result is 1185.14.""","""The result is 1188.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]983.6936[/DP].""","""The result is [DP]999.9949[/DP].""","""The result is [DP]993.4275[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9997[/DP]."""
244,How many hospitals have a quality of Average for Heart Attack?,0.9,"""The result is [DP]2126[/DP].""","""The result is 2128.49.""","""The result is 2128.0.""","""The result is 2120.77.""","""The result is 2141.0.""","""The result is [DP]999.9966[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP]."""
245,How many hospitals have a Timeliness rating of None?,0.8,"""1013""","""1013""","""1013""","""1013""","""1013""","""999.9986""","""904.004""","""999.9912""","""1000.0""","""0.0""","""999.9997"""
246,Which state has the highest average cost for Heart Failure?,0.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
247,What is the average cost for Heart Failure procedures?,1.3,"""The result is [DP]12149.03[/DP].""","""The result is 12147.35.""","""The result is 12146.03.""","""The result is 12151.05.""","""The result is 12153.03.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
248,How many hospitals are there in VT?,1.0,"""The result is [DP]14[/DP].""","""The result is 13.6.""","""The result is 17.0.""","""The result is 11.8.""","""The result is 8.0.""","""The result is [DP]0.0005[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]44.4328[/DP].""","""The result is [DP]974.7963[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]16.0903[/DP]."""
249,What is the average cost for Hip Knee procedures?,1.8,"""The result is [DP]12501.07[/DP].""","""The result is 12502.01.""","""The result is 12515.07.""","""The result is 12501.85.""","""The result is 12501.07.""","""The result is [DP]999.9985[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9989[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]666.2147[/DP].""","""The result is [DP]999.9996[/DP]."""
