query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
166,How many hospitals have a quality of Better for Heart Failure?,0.1,"""The result is [DP]196[/DP].""","""The result is 198.24.""","""The result is 196.0.""","""The result is 183.02.""","""The result is 193.0.""","""The result is [DP]999.8649[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]297.7155[/DP].""","""The result is [DP]779.1303[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]822.7549[/DP]."""
167,What is the average cost for Heart Attack procedures?,0.2,"""The result is [DP]11360.98[/DP].""","""The result is 11364.81.""","""The result is 11360.98.""","""The result is 11356.98.""","""The result is 11331.98.""","""The result is [DP]999.9353[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9942[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9992[/DP]."""
168,What is the average cost for Hip Knee procedures?,0.1,"""The result is [DP]12501.07[/DP].""","""The result is 12500.43.""","""The result is 12503.07.""","""The result is 12532.13.""","""The result is 12530.07.""","""The result is [DP]999.9915[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9881[/DP].""","""The result is [DP]999.9479[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9991[/DP]."""
169,How many hospitals are there in CO?,1.5,"""The result is [DP]82[/DP].""","""The result is 82.03.""","""The result is 89.0.""","""The result is 81.96.""","""The result is 81.0.""","""The result is [DP]1.4321[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]25.2394[/DP].""","""The result is [DP]8.536[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]18.2663[/DP]."""
170,How many hospitals are there in NM?,0.2,"""The result is [DP]41[/DP].""","""The result is 41.35.""","""The result is 41.0.""","""The result is 49.75.""","""The result is 36.0.""","""The result is [DP]823.6629[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]528.384[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]135.1226[/DP]."""
171,How many hospitals have a value of Unknown for Heart Failure?,0.9,"""The result is [DP]1300[/DP].""","""The result is 1300.27.""","""The result is 1300.0.""","""The result is 1299.74.""","""The result is 1302.0.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9983[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP]."""
172,How many hospitals are there in IN?,1.6,"""The result is [DP]120[/DP].""","""The result is 120.03.""","""The result is 119.0.""","""The result is 124.17.""","""The result is 124.0.""","""The result is [DP]0.518[/DP].""","""The result is [DP]588.8818[/DP].""","""The result is [DP]63.5457[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]331.4557[/DP]."""
173,How many hospitals are there in KS?,1.1,"""The result is [DP]136[/DP].""","""The result is 135.93.""","""The result is 135.0.""","""The result is 133.7.""","""The result is 134.0.""","""The result is [DP]0.0988[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]188.878[/DP].""","""The result is [DP]910.2089[/DP].""","""The result is [DP]967.2163[/DP].""","""The result is [DP]381.0315[/DP]."""
174,How many hospitals are there in AS?,1.4,"""The result is [DP]1[/DP].""","""The result is 2.8.""","""The result is 2.0.""","""The result is 2.98.""","""The result is 5.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0672[/DP].""","""The result is [DP]0.0503[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.1118[/DP]."""
175,What is the average cost for Pneumonia procedures?,1.4,"""The result is [DP]14625.66[/DP].""","""The result is 14626.94.""","""The result is 14622.66.""","""The result is 14627.9.""","""The result is 14628.66.""","""The result is [DP]999.9414[/DP].""","""The result is [DP]925.3056[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP]."""
176,How many hospitals have a Experience rating of Same?,1.0,"""The result is [DP]1156[/DP].""","""The result is 1155.52.""","""The result is 1159.0.""","""The result is 1163.06.""","""The result is 1158.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]403.9235[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]999.9965[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.965[/DP]."""
177,Which state has the highest average cost for Heart Attack?,0.9,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
178,How many hospitals are there in NE?,1.6,"""The result is [DP]89[/DP].""","""The result is 88.77.""","""The result is 90.0.""","""The result is 92.28.""","""The result is 85.0.""","""The result is [DP]4.391[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]20.9777[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]25.4516[/DP]."""
179,How many hospitals have a Timeliness rating of Below?,0.2,"""The result is [DP]1056[/DP].""","""The result is 1057.96.""","""The result is 1055.0.""","""The result is 1053.07.""","""The result is 1026.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP]."""
180,How many hospitals are there in VT?,0.2,"""The result is [DP]14[/DP].""","""The result is 8.02.""","""The result is 14.0.""","""The result is 44.32.""","""The result is 35.0.""","""The result is [DP]999.9639[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.5597[/DP].""","""The result is [DP]0.0039[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.0075[/DP]."""
181,How many hospitals have a Timeliness rating of Same?,0.5,"""The result is [DP]1428[/DP].""","""The result is 1428.35.""","""The result is 1425.0.""","""The result is 1427.63.""","""The result is 1426.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP]."""
182,How many hospitals are there in SD?,0.5,"""The result is [DP]57[/DP].""","""The result is 53.01.""","""The result is 59.0.""","""The result is 55.5.""","""The result is 56.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]678.7672[/DP].""","""The result is [DP]198.0109[/DP].""","""The result is [DP]0.0014[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]402.2234[/DP]."""
183,How many hospitals are there in DE?,1.0,"""The result is [DP]7[/DP].""","""The result is 4.86.""","""The result is 7.0.""","""The result is 10.59.""","""The result is 1.0.""","""The result is [DP]0.0018[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]3.3393[/DP].""","""The result is [DP]834.3494[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.5001[/DP]."""
184,How many hospitals have a Mortality rating of Below?,1.6,"""The result is [DP]345[/DP].""","""The result is 345.08.""","""The result is 334.0.""","""The result is 348.42.""","""The result is 349.0.""","""The result is [DP]991.3929[/DP].""","""The result is [DP]926.3825[/DP].""","""The result is [DP]794.3329[/DP].""","""The result is [DP]616.7624[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]86.5335[/DP]."""
185,How many hospitals are there in OH?,0.5,"""The result is [DP]165[/DP].""","""The result is 167.52.""","""The result is 167.0.""","""The result is 157.33.""","""The result is 165.0.""","""The result is [DP]0.1217[/DP].""","""The result is [DP]299.6111[/DP].""","""The result is [DP]22.4201[/DP].""","""The result is [DP]985.7755[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]7.7328[/DP]."""
186,How many hospitals are there in AZ?,0.5,"""The result is [DP]77[/DP].""","""The result is 76.55.""","""The result is 76.0.""","""The result is 66.75.""","""The result is 75.0.""","""The result is [DP]0.0063[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]18.0902[/DP].""","""The result is [DP]994.9843[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]2.3156[/DP]."""
187,Which state has the highest average cost for Heart Failure?,0.4,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
188,How many hospitals have a quality of Better for Heart Attack?,1.1,"""The result is [DP]45[/DP].""","""The result is 42.17.""","""The result is 46.0.""","""The result is 41.97.""","""The result is 51.0.""","""The result is [DP]998.0625[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]8.5966[/DP].""","""The result is [DP]998.3575[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]113.0127[/DP]."""
189,Which state has the highest average cost for Heart Failure?,1.6,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
190,How many hospitals have a Timeliness rating of None?,0.5,"""1013""","""1013""","""1013""","""1013""","""1013""","""996.5554""","""nan""","""999.9999""","""958.3414""","""0.0""","""999.9999"""
191,What is the average cost for Heart Failure procedures?,0.1,"""The result is [DP]12149.03[/DP].""","""The result is 12142.86.""","""The result is 12149.03.""","""The result is 12101.45.""","""The result is 12126.03.""","""The result is [DP]999.3144[/DP].""","""The result is [DP]375.2546[/DP].""","""The result is [DP]999.9979[/DP].""","""The result is [DP]3.8425[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP]."""
192,Which state has the highest average cost for Heart Failure?,1.8,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
193,How many hospitals have a Experience rating of Same?,1.5,"""The result is [DP]1156[/DP].""","""The result is 1156.68.""","""The result is 1151.0.""","""The result is 1157.43.""","""The result is 1152.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]938.1673[/DP].""","""The result is [DP]999.9984[/DP]."""
194,What is the average cost for Hip Knee procedures?,0.2,"""The result is [DP]12501.07[/DP].""","""The result is 12500.41.""","""The result is 12500.07.""","""The result is 12516.54.""","""The result is 12516.07.""","""The result is [DP]999.9749[/DP].""","""The result is [DP]290.1537[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]965.2265[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP]."""
195,Which state has the highest average cost for Pneumonia?,0.2,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
196,How many hospitals have a Imaging rating of Same?,0.8,"""The result is [DP]2174[/DP].""","""The result is 2173.3.""","""The result is 2173.0.""","""The result is 2168.75.""","""The result is 2176.0.""","""The result is [DP]951.565[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]999.9614[/DP].""","""The result is [DP]913.7641[/DP].""","""The result is [DP]1000.0[/DP]."""
197,How many hospitals have a Effectiveness rating of Above?,0.8,"""The result is [DP]153[/DP].""","""The result is 147.77.""","""The result is 154.0.""","""The result is 145.74.""","""The result is 148.0.""","""The result is [DP]0.7997[/DP].""","""The result is [DP]734.8721[/DP].""","""The result is [DP]22.7245[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]11.7301[/DP]."""
198,How many hospitals have a Experience rating of Above?,1.3,"""The result is [DP]1151[/DP].""","""The result is 1150.96.""","""The result is 1151.0.""","""The result is 1149.83.""","""The result is 1151.0.""","""The result is [DP]999.9717[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9785[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9993[/DP]."""
199,How many hospitals have a value of Lower for Heart Attack?,1.4,"""192""","""192""","""192""","""192""","""192""","""1.5765""","""nan""","""29.9324""","""0.0""","""733.3993""","""83.94"""
200,How many hospitals have a Safety rating of None?,1.9,"""2142""","""2142""","""2142""","""2142""","""2142""","""996.9626""","""583.0013""","""999.9983""","""999.9999""","""0.0""","""1000.0"""
201,How many hospitals are there in WY?,1.3,"""The result is [DP]28[/DP].""","""The result is 26.0.""","""The result is 27.0.""","""The result is 30.13.""","""The result is 33.0.""","""The result is [DP]0.9617[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]141.7969[/DP].""","""The result is [DP]9.5929[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]261.3472[/DP]."""
202,How many hospitals have a quality of Average for Heart Failure?,0.5,"""The result is [DP]3141[/DP].""","""The result is 3145.04.""","""The result is 3142.0.""","""The result is 3140.04.""","""The result is 3144.0.""","""The result is [DP]996.2786[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9964[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
203,How many hospitals have a quality of Unknown for Heart Attack?,1.8,"""The result is [DP]2506[/DP].""","""The result is 2506.5.""","""The result is 2505.0.""","""The result is 2501.06.""","""The result is 2501.0.""","""The result is [DP]999.9997[/DP].""","""The result is [DP]632.6457[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9516[/DP]."""
204,How many hospitals have a quality of Unknown for Heart Attack?,0.9,"""The result is [DP]2506[/DP].""","""The result is 2505.07.""","""The result is 2505.0.""","""The result is 2503.96.""","""The result is 2511.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.998[/DP]."""
205,How many hospitals are there in UT?,0.7,"""The result is [DP]46[/DP].""","""The result is 46.1.""","""The result is 46.0.""","""The result is 48.33.""","""The result is 51.0.""","""The result is [DP]6.5404[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]131.8817[/DP].""","""The result is [DP]655.8768[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]389.8754[/DP]."""
206,How many hospitals have a value of Lower for Pneumonia?,1.4,"""The result is [DP]868[/DP].""","""The result is 867.8.""","""The result is 866.0.""","""The result is 863.27.""","""The result is 869.0.""","""The result is [DP]0.0142[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]961.5567[/DP].""","""The result is [DP]39.474[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]979.122[/DP]."""
207,How many hospitals have a value of Unknown for Hip Knee?,1.5,"""The result is [DP]2045[/DP].""","""The result is 2044.16.""","""The result is 2040.0.""","""The result is 2045.17.""","""The result is 2048.0.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]882.5324[/DP].""","""The result is [DP]999.9973[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]435.3835[/DP].""","""The result is [DP]999.9999[/DP]."""
208,How many hospitals have a Mortality rating of None?,1.6,"""1375""","""1375""","""1375""","""1375""","""1375""","""1000.0""","""0.0""","""999.9965""","""24.8531""","""660.8792""","""999.9992"""
209,What is the average cost for Heart Attack procedures?,0.5,"""The result is [DP]11360.98[/DP].""","""The result is 11366.16.""","""The result is 11363.98.""","""The result is 11361.75.""","""The result is 11365.98.""","""The result is [DP]13.165[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.999[/DP].""","""The result is [DP]561.2201[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
210,How many hospitals have a Safety rating of Below?,1.1,"""The result is [DP]901[/DP].""","""The result is 901.79.""","""The result is 899.0.""","""The result is 896.47.""","""The result is 898.0.""","""The result is [DP]996.4606[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]975.8213[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]945.8153[/DP].""","""The result is [DP]961.0034[/DP]."""
211,How many hospitals have a Timeliness rating of None?,0.6,"""1013""","""1013""","""1013""","""1013""","""1013""","""1000.0""","""nan""","""999.995""","""994.5768""","""nan""","""999.9999"""
212,How many hospitals are there in SC?,0.9,"""The result is [DP]60[/DP].""","""The result is 60.0.""","""The result is 62.0.""","""The result is 55.76.""","""The result is 61.0.""","""The result is [DP]265.1513[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]222.6188[/DP].""","""The result is [DP]4.5613[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]2.3169[/DP]."""
213,Which state has the highest average cost for Pneumonia?,0.8,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
214,How many hospitals have a value of Average for Pneumonia?,1.3,"""2338""","""2338""","""2338""","""2338""","""2338""","""1000.0""","""168.2455""","""999.9777""","""808.7516""","""966.6266""","""999.9999"""
215,How many hospitals have a Mortality rating of Same?,0.8,"""The result is [DP]2663[/DP].""","""The result is 2661.13.""","""The result is 2661.0.""","""The result is 2670.89.""","""The result is 2666.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9953[/DP]."""
216,Which state has the highest average cost for Heart Failure?,0.5,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
217,Which state has the highest average cost for Hip Knee?,1.2,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
218,Which state has the highest average cost for Pneumonia?,1.4,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
219,Which state has the highest average cost for Hip Knee?,1.2,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
220,Which state has the highest average cost for Heart Attack?,1.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
221,How many hospitals have a Experience rating of Same?,1.5,"""The result is [DP]1156[/DP].""","""The result is 1155.32.""","""The result is 1159.0.""","""The result is 1154.62.""","""The result is 1161.0.""","""The result is [DP]999.958[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]999.9519[/DP].""","""The result is [DP]479.7888[/DP].""","""The result is [DP]999.9999[/DP]."""
222,Which state has the highest average cost for Hip Knee?,0.9,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
223,How many hospitals are there in WA?,0.9,"""The result is [DP]91[/DP].""","""The result is 90.28.""","""The result is 90.0.""","""The result is 88.58.""","""The result is 97.0.""","""The result is [DP]991.4133[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]64.521[/DP].""","""The result is [DP]11.6484[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]553.8149[/DP]."""
224,What is the average cost for Heart Attack procedures?,1.1,"""The result is [DP]11360.98[/DP].""","""The result is 11358.64.""","""The result is 11363.98.""","""The result is 11355.79.""","""The result is 11353.98.""","""The result is [DP]999.9885[/DP].""","""The result is [DP]884.4934[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]12.9233[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9878[/DP]."""
225,What is the average cost for Hip Knee procedures?,1.7,"""The result is [DP]12501.07[/DP].""","""The result is 12500.71.""","""The result is 12507.07.""","""The result is 12500.62.""","""The result is 12505.07.""","""The result is [DP]999.8337[/DP].""","""The result is [DP]848.0455[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9572[/DP]."""
226,What is the average cost for Heart Failure procedures?,0.8,"""The result is [DP]12149.03[/DP].""","""The result is 12148.26.""","""The result is 12149.03.""","""The result is 12147.25.""","""The result is 12153.03.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9952[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]411.1615[/DP].""","""The result is [DP]999.9969[/DP]."""
227,What is the average cost for Hip Knee procedures?,0.8,"""The result is [DP]12501.07[/DP].""","""The result is 12499.6.""","""The result is 12501.07.""","""The result is 12498.43.""","""The result is 12487.07.""","""The result is [DP]835.8393[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]756.5178[/DP].""","""The result is [DP]999.9991[/DP]."""
228,How many hospitals have a Experience rating of None?,0.3,"""1340""","""1340""","""1340""","""1340""","""1340""","""999.9999""","""964.733""","""999.9988""","""999.9998""","""0.0""","""999.9999"""
229,How many hospitals have a value of Unknown for Pneumonia?,1.6,"""The result is [DP]759[/DP].""","""The result is 758.88.""","""The result is 758.0.""","""The result is 762.68.""","""The result is 761.0.""","""The result is [DP]442.9413[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]86.9845[/DP].""","""The result is [DP]42.9402[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]425.3547[/DP]."""
230,How many hospitals have a value of Average for Heart Attack?,1.3,"""The result is [DP]1875[/DP].""","""The result is 1875.75.""","""The result is 1874.0.""","""The result is 1880.38.""","""The result is 1885.0.""","""The result is [DP]999.9615[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]228.7267[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9976[/DP]."""
231,How many hospitals are there in WI?,0.9,"""The result is [DP]121[/DP].""","""The result is 119.9.""","""The result is 124.0.""","""The result is 117.32.""","""The result is 132.0.""","""The result is [DP]0.4868[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]25.0475[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]4.2475[/DP]."""
232,What is the average cost for Pneumonia procedures?,1.4,"""The result is [DP]14625.66[/DP].""","""The result is 14627.38.""","""The result is 14626.66.""","""The result is 14624.52.""","""The result is 14632.66.""","""The result is [DP]987.0649[/DP].""","""The result is [DP]483.75[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP]."""
233,How many hospitals have a quality of Unknown for Pneumonia?,1.1,"""The result is [DP]759[/DP].""","""The result is 759.64.""","""The result is 754.0.""","""The result is 760.99.""","""The result is 761.0.""","""The result is [DP]999.9973[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]761.9999[/DP].""","""The result is [DP]999.9901[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]951.9611[/DP]."""
234,How many hospitals have a quality of Unknown for Heart Attack?,0.2,"""The result is [DP]2506[/DP].""","""The result is 2509.46.""","""The result is 2506.0.""","""The result is 2498.44.""","""The result is 2501.0.""","""The result is [DP]999.811[/DP].""","""The result is [DP]924.3659[/DP].""","""The result is [DP]999.9986[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9966[/DP]."""
235,Which state has the highest average cost for Hip Knee?,1.7,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
236,Which state has the highest average cost for Pneumonia?,1.7,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
237,Which state has the highest average cost for Pneumonia?,2.0,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
238,How many hospitals have a Effectiveness rating of None?,1.6,"""938""","""938""","""938""","""938""","""938""","""999.9807""","""nan""","""842.7438""","""935.666""","""0.0""","""516.0503"""
239,How many hospitals have a value of Unknown for Pneumonia?,0.3,"""The result is [DP]759[/DP].""","""The result is 761.62.""","""The result is 759.0.""","""The result is 760.43.""","""The result is 752.0.""","""The result is [DP]104.6954[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]625.0353[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]98.851[/DP]."""
240,What is the average cost for Pneumonia procedures?,1.7,"""The result is [DP]14625.66[/DP].""","""The result is 14626.34.""","""The result is 14626.66.""","""The result is 14626.48.""","""The result is 14625.66.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9874[/DP].""","""The result is [DP]665.9986[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP]."""
241,Which state has the highest average cost for Heart Failure?,1.0,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
242,How many hospitals have a quality of Better for Pneumonia?,1.2,"""The result is [DP]219[/DP].""","""The result is 219.45.""","""The result is 219.0.""","""The result is 217.85.""","""The result is 220.0.""","""The result is [DP]999.7221[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]31.5188[/DP].""","""The result is [DP]188.5342[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]165.5363[/DP]."""
243,How many hospitals have a Safety rating of Above?,1.8,"""The result is [DP]1185[/DP].""","""The result is 1183.06.""","""The result is 1185.0.""","""The result is 1183.22.""","""The result is 1189.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]963.6831[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9995[/DP]."""
244,How many hospitals have a quality of Average for Heart Attack?,0.9,"""The result is [DP]2197[/DP].""","""The result is 2197.21.""","""The result is 2198.0.""","""The result is 2199.67.""","""The result is 2193.0.""","""The result is [DP]999.9996[/DP].""","""The result is [DP]759.1986[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]999.9875[/DP].""","""The result is [DP]881.6949[/DP].""","""The result is [DP]999.9824[/DP]."""
245,How many hospitals have a Timeliness rating of None?,0.7,"""1013""","""1013""","""1013""","""1013""","""1013""","""1000.0""","""0.0""","""999.999""","""1000.0""","""nan""","""999.9994"""
246,Which state has the highest average cost for Heart Failure?,1.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
247,What is the average cost for Heart Failure procedures?,2.0,"""The result is [DP]12149.03[/DP].""","""The result is 12147.95.""","""The result is 12149.03.""","""The result is 12153.19.""","""The result is 12149.03.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]599.0886[/DP].""","""The result is [DP]999.9987[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
248,How many hospitals are there in VT?,0.6,"""The result is [DP]14[/DP].""","""The result is 16.48.""","""The result is 14.0.""","""The result is 11.85.""","""The result is 22.0.""","""The result is [DP]160.9863[/DP].""","""The result is [DP]420.8286[/DP].""","""The result is [DP]23.8069[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.6407[/DP]."""
