query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
164,How many hospitals are there in TN?,0.18273699254356746,"""The result is [DP]105[/DP].""","""The result is 106.24.""","""The result is 105.0.""","""The result is 135.96.""","""The result is 96.0.""","""The result is [DP]0.0331[/DP].""","""The result is [DP]430.0888[/DP].""","""The result is [DP]21.0875[/DP].""","""The result is [DP]111.9871[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]77.0805[/DP]."""
165,How many hospitals are there in KS?,1.1038400552956573,"""The result is [DP]136[/DP].""","""The result is 135.96.""","""The result is 134.0.""","""The result is 129.28.""","""The result is 136.0.""","""The result is [DP]872.1237[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]104.6248[/DP].""","""The result is [DP]991.346[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]594.9345[/DP]."""
166,How many hospitals have a quality of Better for Heart Failure?,0.9181457884751146,"""The result is [DP]196[/DP].""","""The result is 194.26.""","""The result is 196.0.""","""The result is 200.25.""","""The result is 196.0.""","""The result is [DP]49.1527[/DP].""","""The result is [DP]743.1791[/DP].""","""The result is [DP]186.8802[/DP].""","""The result is [DP]0.0088[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]311.7269[/DP]."""
167,What is the average cost for Heart Attack procedures?,1.350541224549904,"""The result is [DP]11360.98[/DP].""","""The result is 11360.56.""","""The result is 11359.98.""","""The result is 11359.9.""","""The result is 11359.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]616.1407[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9852[/DP]."""
168,What is the average cost for Hip Knee procedures?,0.918142078633442,"""The result is [DP]12501.07[/DP].""","""The result is 12502.06.""","""The result is 12501.07.""","""The result is 12504.43.""","""The result is 12498.07.""","""The result is [DP]998.3793[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9898[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9967[/DP]."""
169,How many hospitals are there in CO?,0.5370197253372814,"""The result is [DP]82[/DP].""","""The result is 84.0.""","""The result is 82.0.""","""The result is 70.42.""","""The result is 76.0.""","""The result is [DP]983.2943[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]11.4067[/DP].""","""The result is [DP]0.0042[/DP].""","""The result is [DP]446.9293[/DP].""","""The result is [DP]10.3121[/DP]."""
170,How many hospitals are there in NM?,0.25312319302722175,"""The result is [DP]41[/DP].""","""The result is 39.2.""","""The result is 41.0.""","""The result is 64.74.""","""The result is 63.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]131.7802[/DP].""","""The result is [DP]0.0006[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]3.9617[/DP]."""
171,How many hospitals have a value of Unknown for Heart Failure?,0.5370197253372814,"""The result is [DP]1300[/DP].""","""The result is 1299.42.""","""The result is 1301.0.""","""The result is 1282.85.""","""The result is 1293.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]631.4603[/DP].""","""The result is [DP]999.9723[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP]."""
172,How many hospitals are there in IN?,0.5370197253372814,"""The result is [DP]120[/DP].""","""The result is 119.79.""","""The result is 120.0.""","""The result is 135.13.""","""The result is 126.0.""","""The result is [DP]766.3101[/DP].""","""The result is [DP]850.7167[/DP].""","""The result is [DP]448.5088[/DP].""","""The result is [DP]5.8977[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]133.3289[/DP]."""
173,How many hospitals are there in KS?,0.25312319302722175,"""The result is [DP]136[/DP].""","""The result is 137.36.""","""The result is 135.0.""","""The result is 140.67.""","""The result is 161.0.""","""The result is [DP]0.0226[/DP].""","""The result is [DP]944.5589[/DP].""","""The result is [DP]32.358[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]7.5391[/DP]."""
174,How many hospitals are there in AS?,1.1038400552956573,"""The result is [DP]1[/DP].""","""The result is 0.17.""","""The result is 0.""","""The result is 0.""","""The result is 1.0.""","""The result is [DP]951.6943[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]9.8841[/DP].""","""The result is [DP]0.0104[/DP].""","""The result is [DP]317.1494[/DP].""","""The result is [DP]3.053[/DP]."""
175,What is the average cost for Pneumonia procedures?,0.21977188989255456,"""The result is [DP]14625.66[/DP].""","""The result is 14617.78.""","""The result is 14625.66.""","""The result is 14620.64.""","""The result is 14653.66.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]999.9976[/DP].""","""The result is [DP]954.0443[/DP].""","""The result is [DP]999.9989[/DP]."""
176,How many hospitals have a Experience rating of Same?,0.9189598761607718,"""The result is [DP]1156[/DP].""","""The result is 1157.21.""","""The result is 1156.0.""","""The result is 1151.17.""","""The result is 1158.0.""","""The result is [DP]993.7001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9986[/DP].""","""The result is [DP]583.7799[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
177,Which state has the highest average cost for Heart Attack?,0.9189598761607718,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
178,How many hospitals are there in NE?,1.0368546195518356,"""The result is [DP]89[/DP].""","""The result is 90.13.""","""The result is 87.0.""","""The result is 98.02.""","""The result is 88.0.""","""The result is [DP]19.8635[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]679.4044[/DP].""","""The result is [DP]0.2153[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]15.9904[/DP]."""
179,How many hospitals have a Timeliness rating of Below?,0.5370197253372814,"""The result is [DP]1056[/DP].""","""The result is 1053.54.""","""The result is 1056.0.""","""The result is 1070.92.""","""The result is 1064.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9964[/DP]."""
180,How many hospitals are there in VT?,1.350541224549904,"""The result is [DP]14[/DP].""","""The result is 13.9.""","""The result is 12.0.""","""The result is 16.62.""","""The result is 14.0.""","""The result is [DP]976.8341[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]96.2579[/DP].""","""The result is [DP]0.0286[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]57.7816[/DP]."""
181,How many hospitals have a Timeliness rating of Same?,0.8993786248373329,"""The result is [DP]1428[/DP].""","""The result is 1426.31.""","""The result is 1427.0.""","""The result is 1435.5.""","""The result is 1428.0.""","""The result is [DP]999.1365[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP]."""
182,How many hospitals are there in SD?,0.18273699254356746,"""The result is [DP]57[/DP].""","""The result is 59.6.""","""The result is 57.0.""","""The result is 74.24.""","""The result is 57.0.""","""The result is [DP]108.7338[/DP].""","""The result is [DP]885.425[/DP].""","""The result is [DP]37.3759[/DP].""","""The result is [DP]999.8103[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]225.6534[/DP]."""
183,How many hospitals are there in DE?,0.45188719028566016,"""The result is [DP]7[/DP].""","""The result is 5.97.""","""The result is 7.0.""","""The result is 3.55.""","""The result is 21.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]345.4836[/DP].""","""The result is [DP]5.8051[/DP].""","""The result is [DP]999.9884[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]169.7344[/DP]."""
184,How many hospitals have a Mortality rating of Below?,0.918142078633442,"""The result is [DP]349[/DP].""","""The result is 349.09.""","""The result is 352.0.""","""The result is 347.04.""","""The result is 343.0.""","""The result is [DP]480.279[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]577.6643[/DP].""","""The result is [DP]984.2587[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]22.3455[/DP]."""
185,How many hospitals are there in OH?,0.9181457884751146,"""The result is [DP]165[/DP].""","""The result is 163.79.""","""The result is 170.0.""","""The result is 161.96.""","""The result is 173.0.""","""The result is [DP]779.8765[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]48.0664[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]219.2232[/DP]."""
186,How many hospitals are there in AZ?,0.8617224173568258,"""The result is [DP]77[/DP].""","""The result is 78.89.""","""The result is 77.0.""","""The result is 80.69.""","""The result is 76.0.""","""The result is [DP]999.4337[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]197.8266[/DP].""","""The result is [DP]844.7176[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]134.0713[/DP]."""
187,Which state has the highest average cost for Heart Failure?,0.25312319302722175,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
188,How many hospitals have a quality of Better for Heart Attack?,1.1038400552956573,"""The result is [DP]45[/DP].""","""The result is 42.95.""","""The result is 46.0.""","""The result is 42.29.""","""The result is 46.0.""","""The result is [DP]0.0088[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]13.6275[/DP].""","""The result is [DP]0.0031[/DP].""","""The result is [DP]364.1222[/DP].""","""The result is [DP]110.941[/DP]."""
189,Which state has the highest average cost for Heart Failure?,0.8617224173568258,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
190,How many hospitals have a Timeliness rating of None?,0.9145856197269706,"""1013""","""1013""","""1013""","""1013""","""1013""","""998.4575""","""0.0""","""999.9962""","""999.2731""","""nan""","""999.9996"""
191,What is the average cost for Heart Failure procedures?,0.9181457884751146,"""The result is [DP]12149.03[/DP].""","""The result is 12151.45.""","""The result is 12149.03.""","""The result is 12149.31.""","""The result is 12145.03.""","""The result is [DP]999.3949[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9989[/DP].""","""The result is [DP]832.48[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9912[/DP]."""
192,Which state has the highest average cost for Heart Failure?,0.45188719028566016,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
193,How many hospitals have a Experience rating of Same?,0.8617224173568258,"""The result is [DP]1156[/DP].""","""The result is 1155.82.""","""The result is 1161.0.""","""The result is 1151.2.""","""The result is 1163.0.""","""The result is [DP]999.3181[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]999.9987[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
194,What is the average cost for Hip Knee procedures?,0.23211822891717815,"""The result is [DP]12501.07[/DP].""","""The result is 12502.41.""","""The result is 12501.07.""","""The result is 12488.7.""","""The result is 12518.07.""","""The result is [DP]45.2864[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.975[/DP]."""
195,Which state has the highest average cost for Pneumonia?,1.0368546195518356,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
196,How many hospitals have a Imaging rating of Same?,0.21977188989255456,"""The result is [DP]2174[/DP].""","""The result is 2173.3.""","""The result is 2173.0.""","""The result is 2178.33.""","""The result is 2177.0.""","""The result is [DP]999.7242[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9986[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
197,How many hospitals have a Effectiveness rating of Above?,0.23211822891717815,"""The result is [DP]153[/DP].""","""The result is 154.56.""","""The result is 153.0.""","""The result is 161.88.""","""The result is 118.0.""","""The result is [DP]74.0729[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]111.39[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]50.4152[/DP]."""
198,How many hospitals have a Experience rating of Above?,0.4216476246561033,"""The result is [DP]1151[/DP].""","""The result is 1150.47.""","""The result is 1151.0.""","""The result is 1144.29.""","""The result is 1159.0.""","""The result is [DP]999.6679[/DP].""","""The result is [DP]531.164[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP]."""
199,How many hospitals have a value of Lower for Heart Attack?,0.9181457884751146,"""192""","""192""","""192""","""192""","""192""","""999.9409""","""0.0""","""65.9677""","""1000.0""","""0.0""","""6.6527"""
200,How many hospitals have a Safety rating of None?,0.8617224173568258,"""The result is [DP]2086[/DP].""","""The result is 2086.03.""","""The result is 2089.0.""","""The result is 2085.87.""","""The result is 2092.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9995[/DP]."""
201,How many hospitals are there in WY?,0.23211822891717815,"""The result is [DP]28[/DP].""","""The result is 19.97.""","""The result is 28.0.""","""The result is 0.""","""The result is 44.0.""","""The result is [DP]182.8766[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]50.1284[/DP].""","""The result is [DP]0.0017[/DP].""","""The result is [DP]243.6479[/DP].""","""The result is [DP]2.9226[/DP]."""
202,How many hospitals have a quality of Average for Heart Failure?,0.9145856197269706,"""The result is [DP]3141[/DP].""","""The result is 3140.83.""","""The result is 3143.0.""","""The result is 3141.81.""","""The result is 3140.0.""","""The result is [DP]999.9976[/DP].""","""The result is [DP]427.0873[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP]."""
203,How many hospitals have a quality of Unknown for Heart Attack?,0.1,"""The result is [DP]2506[/DP].""","""The result is 2501.76.""","""The result is 2506.0.""","""The result is 2467.65.""","""The result is 2531.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
204,How many hospitals have a quality of Unknown for Heart Attack?,0.8993786248373329,"""The result is [DP]2506[/DP].""","""The result is 2506.09.""","""The result is 2507.0.""","""The result is 2506.14.""","""The result is 2511.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]811.0085[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
205,How many hospitals are there in UT?,0.25312319302722175,"""The result is [DP]46[/DP].""","""The result is 41.77.""","""The result is 46.0.""","""The result is 81.81.""","""The result is 41.0.""","""The result is [DP]0.1317[/DP].""","""The result is [DP]931.5513[/DP].""","""The result is [DP]70.0778[/DP].""","""The result is [DP]999.6397[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.263[/DP]."""
206,How many hospitals have a value of Lower for Pneumonia?,0.9145856197269706,"""The result is [DP]868[/DP].""","""The result is 866.97.""","""The result is 868.0.""","""The result is 874.92.""","""The result is 867.0.""","""The result is [DP]11.8989[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]414.4327[/DP].""","""The result is [DP]995.1884[/DP].""","""The result is [DP]819.3143[/DP].""","""The result is [DP]989.147[/DP]."""
207,How many hospitals have a value of Unknown for Hip Knee?,0.8993786248373329,"""The result is [DP]2045[/DP].""","""The result is 2043.51.""","""The result is 2040.0.""","""The result is 2036.8.""","""The result is 2038.0.""","""The result is [DP]990.0648[/DP].""","""The result is [DP]718.6114[/DP].""","""The result is [DP]999.9986[/DP].""","""The result is [DP]17.7702[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9849[/DP]."""
208,How many hospitals have a Mortality rating of None?,0.8993786248373329,"""1375""","""1375""","""1375""","""1375""","""1375""","""999.9242""","""nan""","""999.9986""","""344.5026""","""nan""","""999.9961"""
209,What is the average cost for Heart Attack procedures?,0.9145856197269706,"""The result is [DP]11360.98[/DP].""","""The result is 11358.6.""","""The result is 11360.98.""","""The result is 11359.86.""","""The result is 11356.98.""","""The result is [DP]999.0777[/DP].""","""The result is [DP]238.9961[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]999.9982[/DP].""","""The result is [DP]187.1285[/DP].""","""The result is [DP]999.9995[/DP]."""
210,How many hospitals have a Safety rating of Below?,1.350541224549904,"""The result is [DP]877[/DP].""","""The result is 876.53.""","""The result is 877.0.""","""The result is 875.97.""","""The result is 879.0.""","""The result is [DP]79.8791[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]990.6868[/DP].""","""The result is [DP]999.9986[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]985.209[/DP]."""
211,How many hospitals have a Timeliness rating of None?,0.4216476246561033,"""1013""","""1013""","""1013""","""1013""","""1013""","""999.998""","""0.0""","""999.995""","""1000.0""","""0.0""","""999.9551"""
212,How many hospitals are there in SC?,0.7715746304029494,"""The result is [DP]60[/DP].""","""The result is 60.19.""","""The result is 60.0.""","""The result is 73.64.""","""The result is 67.0.""","""The result is [DP]109.9837[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]161.2398[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]75.5645[/DP]."""
213,Which state has the highest average cost for Pneumonia?,0.8617224173568258,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
214,How many hospitals have a value of Average for Pneumonia?,0.25312319302722175,"""The result is [DP]2338[/DP].""","""The result is 2334.75.""","""The result is 2337.0.""","""The result is 2321.93.""","""The result is 2372.0.""","""The result is [DP]999.9994[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9971[/DP]."""
215,How many hospitals have a Mortality rating of Same?,0.25312319302722175,"""The result is [DP]2663[/DP].""","""The result is 2664.81.""","""The result is 2663.0.""","""The result is 2688.23.""","""The result is 2658.0.""","""The result is [DP]999.9735[/DP].""","""The result is [DP]925.8489[/DP].""","""The result is [DP]999.9989[/DP].""","""The result is [DP]885.785[/DP].""","""The result is [DP]540.5157[/DP].""","""The result is [DP]999.9931[/DP]."""
216,Which state has the highest average cost for Heart Failure?,0.5370197253372814,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
217,Which state has the highest average cost for Hip Knee?,0.1,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
218,Which state has the highest average cost for Pneumonia?,0.8993786248373329,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
219,Which state has the highest average cost for Hip Knee?,0.45188719028566016,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
220,Which state has the highest average cost for Heart Attack?,0.7715746304029494,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
221,How many hospitals have a Experience rating of Same?,1.1038400552956573,"""The result is [DP]1156[/DP].""","""The result is 1154.91.""","""The result is 1156.0.""","""The result is 1161.7.""","""The result is 1164.0.""","""The result is [DP]999.9582[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]37.5281[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
222,Which state has the highest average cost for Hip Knee?,0.9181457884751146,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
223,How many hospitals are there in WA?,0.9181457884751146,"""The result is [DP]91[/DP].""","""The result is 91.44.""","""The result is 93.0.""","""The result is 93.98.""","""The result is 90.0.""","""The result is [DP]378.9594[/DP].""","""The result is [DP]365.5969[/DP].""","""The result is [DP]241.0499[/DP].""","""The result is [DP]998.8807[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]55.0222[/DP]."""
224,What is the average cost for Heart Attack procedures?,0.5370197253372814,"""The result is [DP]11360.98[/DP].""","""The result is 11360.6.""","""The result is 11360.98.""","""The result is 11370.55.""","""The result is 11356.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9965[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9989[/DP]."""
225,What is the average cost for Hip Knee procedures?,0.18273699254356746,"""The result is [DP]12501.07[/DP].""","""The result is 12494.36.""","""The result is 12501.07.""","""The result is 12472.81.""","""The result is 12476.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]24.3233[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9969[/DP]."""
226,What is the average cost for Heart Failure procedures?,0.23211822891717815,"""The result is [DP]12149.03[/DP].""","""The result is 12152.07.""","""The result is 12149.03.""","""The result is 12157.61.""","""The result is 12127.03.""","""The result is [DP]999.865[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9951[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
227,What is the average cost for Hip Knee procedures?,0.45188719028566016,"""The result is [DP]12501.07[/DP].""","""The result is 12498.16.""","""The result is 12501.07.""","""The result is 12501.34.""","""The result is 12499.07.""","""The result is [DP]999.9993[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.9736[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
228,How many hospitals have a Experience rating of None?,0.9189598761607718,"""1340""","""1340""","""1340""","""1340""","""1340""","""999.9998""","""nan""","""999.9955""","""1000.0""","""nan""","""999.9995"""
229,How many hospitals have a value of Unknown for Pneumonia?,0.18273699254356746,"""The result is [DP]759[/DP].""","""The result is 760.44.""","""The result is 759.0.""","""The result is 789.17.""","""The result is 732.0.""","""The result is [DP]8.2962[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]537.1205[/DP].""","""The result is [DP]999.5563[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]752.1838[/DP]."""
230,How many hospitals have a value of Average for Heart Attack?,0.21977188989255456,"""1875""","""1875""","""1875""","""1875""","""1875""","""999.9169""","""nan""","""999.9999""","""144.2602""","""0.0""","""999.992"""
231,How many hospitals are there in WI?,0.45188719028566016,"""The result is [DP]121[/DP].""","""The result is 124.05.""","""The result is 120.0.""","""The result is 139.58.""","""The result is 108.0.""","""The result is [DP]925.7309[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]564.2319[/DP].""","""The result is [DP]0.2239[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]589.6498[/DP]."""
232,What is the average cost for Pneumonia procedures?,0.23211822891717815,"""The result is [DP]14625.66[/DP].""","""The result is 14618.35.""","""The result is 14625.66.""","""The result is 14619.78.""","""The result is 14669.66.""","""The result is [DP]999.9949[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]35.982[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9908[/DP]."""
233,How many hospitals have a quality of Unknown for Pneumonia?,0.9145856197269706,"""The result is [DP]759[/DP].""","""The result is 759.7.""","""The result is 758.0.""","""The result is 748.36.""","""The result is 751.0.""","""The result is [DP]0.0011[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]599.2066[/DP].""","""The result is [DP]994.5149[/DP].""","""The result is [DP]745.3541[/DP].""","""The result is [DP]100.4283[/DP]."""
234,How many hospitals have a quality of Unknown for Heart Attack?,0.4216476246561033,"""The result is [DP]2506[/DP].""","""The result is 2507.29.""","""The result is 2506.0.""","""The result is 2480.08.""","""The result is 2499.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]4.2504[/DP].""","""The result is [DP]556.2449[/DP].""","""The result is [DP]999.9999[/DP]."""
235,Which state has the highest average cost for Hip Knee?,0.4216476246561033,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
236,Which state has the highest average cost for Pneumonia?,0.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
237,Which state has the highest average cost for Pneumonia?,0.18273699254356746,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
238,How many hospitals have a Effectiveness rating of None?,0.9189598761607718,"""938""","""938""","""938""","""938""","""938""","""962.3199""","""0.0""","""770.7256""","""1000.0""","""0.0""","""280.0205"""
239,How many hospitals have a value of Unknown for Pneumonia?,0.25312319302722175,"""The result is [DP]759[/DP].""","""The result is 761.24.""","""The result is 759.0.""","""The result is 748.7.""","""The result is 772.0.""","""The result is [DP]0.5656[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]955.7495[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]639.9563[/DP]."""
240,What is the average cost for Pneumonia procedures?,0.8617224173568258,"""The result is [DP]14625.66[/DP].""","""The result is 14627.06.""","""The result is 14623.66.""","""The result is 14621.83.""","""The result is 14625.66.""","""The result is [DP]999.9798[/DP].""","""The result is [DP]171.4838[/DP].""","""The result is [DP]999.9698[/DP].""","""The result is [DP]32.9784[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
241,Which state has the highest average cost for Heart Failure?,1.350541224549904,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
242,How many hospitals have a quality of Better for Pneumonia?,0.4216476246561033,"""219""","""219""","""219""","""219""","""219""","""29.3077""","""nan""","""692.0917""","""0.0""","""nan""","""65.8298"""
243,How many hospitals have a Safety rating of Above?,0.5370197253372814,"""The result is [DP]1167[/DP].""","""The result is 1167.06.""","""The result is 1167.0.""","""The result is 1162.34.""","""The result is 1153.0.""","""The result is [DP]989.0799[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9986[/DP].""","""The result is [DP]999.9933[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9984[/DP]."""
